"domain" "x1_aug" "x2_aug"
"11416" 46 0 0
"11417" 46 0 0
"11418" 46 0 0
"11419" 46 0 0
"11420" 46 0 0
"11421" 46 1 1
"11422" 46 1 1
"11423" 46 1 1
"11424" 46 1 1
"11425" 46 1 1
"11426" 46 1 0
"11427" 46 1 0
"11428" 46 1 0
"11429" 46 1 0
"11430" 46 1 0
"11431" 46 1 0
"11432" 46 1 0
"11433" 46 1 0
"11434" 46 1 0
"11435" 46 1 0
"11436" 46 1 0
"11437" 46 1 0
"11438" 46 1 0
"11439" 46 1 0
"11440" 46 1 0
"11441" 46 0 0
"11442" 46 0 0
"11443" 46 0 0
"11444" 46 0 0
"11445" 46 0 0
"11446" 46 1 0
"11447" 46 1 0
"11448" 46 1 0
"11449" 46 1 0
"11450" 46 1 0
"11451" 46 1 0
"11452" 46 1 0
"11453" 46 1 0
"11454" 46 1 0
"11455" 46 1 0
"11456" 46 0 0
"11457" 46 0 0
"11458" 46 0 0
"11459" 46 0 0
"11460" 46 0 0
"11461" 46 1 1
"11462" 46 1 1
"11463" 46 1 1
"11464" 46 1 1
"11465" 46 1 1
"11466" 46 1 1
"11467" 46 1 1
"11468" 46 1 1
"11469" 46 1 1
"11470" 46 1 1
"11471" 46 0 0
"11472" 46 0 0
"11473" 46 0 0
"11474" 46 0 0
"11475" 46 0 0
"11476" 46 1 0
"11477" 46 1 0
"11478" 46 1 0
"11479" 46 1 0
"11480" 46 1 0
"11481" 46 1 0
"11482" 46 1 0
"11483" 46 1 0
"11484" 46 1 0
"11485" 46 1 0
"11486" 46 1 1
"11487" 46 1 1
"11488" 46 1 1
"11489" 46 1 1
"11490" 46 1 1
"11491" 46 0 0
"11492" 46 0 0
"11493" 46 0 0
"11494" 46 0 0
"11495" 46 0 0
"11496" 46 0 0
"11497" 46 0 0
"11498" 46 0 0
"11499" 46 0 0
"11500" 46 0 0
"11501" 47 0 0
"11502" 47 0 0
"11503" 47 0 0
"11504" 47 0 0
"11505" 47 0 0
"11506" 47 0 0
"11507" 47 0 0
"11508" 47 0 0
"11509" 47 0 0
"11510" 47 0 0
"11511" 47 1 0
"11512" 47 1 0
"11513" 47 1 0
"11514" 47 1 0
"11515" 47 1 0
"11516" 47 1 1
"11517" 47 1 1
"11518" 47 1 1
"11519" 47 1 1
"11520" 47 1 1
"11521" 47 0 0
"11522" 47 0 0
"11523" 47 0 0
"11524" 47 0 0
"11525" 47 0 0
"11526" 47 0 0
"11527" 47 0 0
"11528" 47 0 0
"11529" 47 0 0
"11530" 47 0 0
"11531" 47 1 1
"11532" 47 1 1
"11533" 47 1 1
"11534" 47 1 1
"11535" 47 1 1
"11536" 47 0 1
"11537" 47 0 1
"11538" 47 0 1
"11539" 47 0 1
"11540" 47 0 1
"11541" 47 0 1
"11542" 47 0 1
"11543" 47 0 1
"11544" 47 0 1
"11545" 47 0 1
"11546" 47 1 0
"11547" 47 1 0
"11548" 47 1 0
"11549" 47 1 0
"11550" 47 1 0
"11551" 47 1 0
"11552" 47 1 0
"11553" 47 1 0
"11554" 47 1 0
"11555" 47 1 0
"11556" 47 0 0
"11557" 47 0 0
"11558" 47 0 0
"11559" 47 0 0
"11560" 47 0 0
"11561" 47 0 1
"11562" 47 0 1
"11563" 47 0 1
"11564" 47 0 1
"11565" 47 0 1
"11566" 47 1 0
"11567" 47 1 0
"11568" 47 1 0
"11569" 47 1 0
"11570" 47 1 0
"11571" 47 0 0
"11572" 47 0 0
"11573" 47 0 0
"11574" 47 0 0
"11575" 47 0 0
"11576" 47 1 0
"11577" 47 1 0
"11578" 47 1 0
"11579" 47 1 0
"11580" 47 1 0
"11581" 47 1 0
"11582" 47 1 0
"11583" 47 1 0
"11584" 47 1 0
"11585" 47 1 0
"11586" 47 1 0
"11587" 47 1 0
"11588" 47 1 0
"11589" 47 1 0
"11590" 47 1 0
"11591" 47 1 0
"11592" 47 1 0
"11593" 47 1 0
"11594" 47 1 0
"11595" 47 1 0
"11596" 47 0 1
"11597" 47 0 1
"11598" 47 0 1
"11599" 47 0 1
"11600" 47 0 1
"11601" 47 1 0
"11602" 47 1 0
"11603" 47 1 0
"11604" 47 1 0
"11605" 47 1 0
"11606" 47 0 0
"11607" 47 0 0
"11608" 47 0 0
"11609" 47 0 0
"11610" 47 0 0
"11611" 47 1 0
"11612" 47 1 0
"11613" 47 1 0
"11614" 47 1 0
"11615" 47 1 0
"11616" 47 0 0
"11617" 47 0 0
"11618" 47 0 0
"11619" 47 0 0
"11620" 47 0 0
"11621" 47 1 0
"11622" 47 1 0
"11623" 47 1 0
"11624" 47 1 0
"11625" 47 1 0
"11626" 47 1 0
"11627" 47 1 0
"11628" 47 1 0
"11629" 47 1 0
"11630" 47 1 0
"11631" 47 1 1
"11632" 47 1 1
"11633" 47 1 1
"11634" 47 1 1
"11635" 47 1 1
"11636" 47 1 0
"11637" 47 1 0
"11638" 47 1 0
"11639" 47 1 0
"11640" 47 1 0
"11641" 47 0 0
"11642" 47 0 0
"11643" 47 0 0
"11644" 47 0 0
"11645" 47 0 0
"11646" 47 1 0
"11647" 47 1 0
"11648" 47 1 0
"11649" 47 1 0
"11650" 47 1 0
"11651" 47 1 0
"11652" 47 1 0
"11653" 47 1 0
"11654" 47 1 0
"11655" 47 1 0
"11656" 47 1 1
"11657" 47 1 1
"11658" 47 1 1
"11659" 47 1 1
"11660" 47 1 1
"11661" 47 1 0
"11662" 47 1 0
"11663" 47 1 0
"11664" 47 1 0
"11665" 47 1 0
"11666" 47 0 1
"11667" 47 0 1
"11668" 47 0 1
"11669" 47 0 1
"11670" 47 0 1
"11671" 47 0 0
"11672" 47 0 0
"11673" 47 0 0
"11674" 47 0 0
"11675" 47 0 0
"11676" 47 1 0
"11677" 47 1 0
"11678" 47 1 0
"11679" 47 1 0
"11680" 47 1 0
"11681" 47 0 0
"11682" 47 0 0
"11683" 47 0 0
"11684" 47 0 0
"11685" 47 0 0
"11686" 47 1 0
"11687" 47 1 0
"11688" 47 1 0
"11689" 47 1 0
"11690" 47 1 0
"11691" 47 0 1
"11692" 47 0 1
"11693" 47 0 1
"11694" 47 0 1
"11695" 47 0 1
"11696" 47 1 0
"11697" 47 1 0
"11698" 47 1 0
"11699" 47 1 0
"11700" 47 1 0
"11701" 47 1 0
"11702" 47 1 0
"11703" 47 1 0
"11704" 47 1 0
"11705" 47 1 0
"11706" 47 0 0
"11707" 47 0 0
"11708" 47 0 0
"11709" 47 0 0
"11710" 47 0 0
"11711" 47 1 1
"11712" 47 1 1
"11713" 47 1 1
"11714" 47 1 1
"11715" 47 1 1
"11716" 47 0 0
"11717" 47 0 0
"11718" 47 0 0
"11719" 47 0 0
"11720" 47 0 0
"11721" 47 0 0
"11722" 47 0 0
"11723" 47 0 0
"11724" 47 0 0
"11725" 47 0 0
"11726" 47 1 0
"11727" 47 1 0
"11728" 47 1 0
"11729" 47 1 0
"11730" 47 1 0
"11731" 47 0 0
"11732" 47 0 0
"11733" 47 0 0
"11734" 47 0 0
"11735" 47 0 0
"11736" 47 1 0
"11737" 47 1 0
"11738" 47 1 0
"11739" 47 1 0
"11740" 47 1 0
"11741" 47 1 0
"11742" 47 1 0
"11743" 47 1 0
"11744" 47 1 0
"11745" 47 1 0
"11746" 47 0 1
"11747" 47 0 1
"11748" 47 0 1
"11749" 47 0 1
"11750" 47 0 1
"11751" 48 1 0
"11752" 48 1 0
"11753" 48 1 0
"11754" 48 1 0
"11755" 48 1 0
"11756" 48 0 1
"11757" 48 0 1
"11758" 48 0 1
"11759" 48 0 1
"11760" 48 0 1
"11761" 48 1 0
"11762" 48 1 0
"11763" 48 1 0
"11764" 48 1 0
"11765" 48 1 0
"11766" 48 1 1
"11767" 48 1 1
"11768" 48 1 1
"11769" 48 1 1
"11770" 48 1 1
"11771" 48 0 0
"11772" 48 0 0
"11773" 48 0 0
"11774" 48 0 0
"11775" 48 0 0
"11776" 48 1 0
"11777" 48 1 0
"11778" 48 1 0
"11779" 48 1 0
"11780" 48 1 0
"11781" 48 0 1
"11782" 48 0 1
"11783" 48 0 1
"11784" 48 0 1
"11785" 48 0 1
"11786" 48 1 0
"11787" 48 1 0
"11788" 48 1 0
"11789" 48 1 0
"11790" 48 1 0
"11791" 48 1 0
"11792" 48 1 0
"11793" 48 1 0
"11794" 48 1 0
"11795" 48 1 0
"11796" 48 1 0
"11797" 48 1 0
"11798" 48 1 0
"11799" 48 1 0
"11800" 48 1 0
"11801" 48 0 0
"11802" 48 0 0
"11803" 48 0 0
"11804" 48 0 0
"11805" 48 0 0
"11806" 48 1 0
"11807" 48 1 0
"11808" 48 1 0
"11809" 48 1 0
"11810" 48 1 0
"11811" 48 1 0
"11812" 48 1 0
"11813" 48 1 0
"11814" 48 1 0
"11815" 48 1 0
"11816" 48 0 0
"11817" 48 0 0
"11818" 48 0 0
"11819" 48 0 0
"11820" 48 0 0
"11821" 48 1 0
"11822" 48 1 0
"11823" 48 1 0
"11824" 48 1 0
"11825" 48 1 0
"11826" 48 0 1
"11827" 48 0 1
"11828" 48 0 1
"11829" 48 0 1
"11830" 48 0 1
"11831" 48 1 1
"11832" 48 1 1
"11833" 48 1 1
"11834" 48 1 1
"11835" 48 1 1
"11836" 48 0 0
"11837" 48 0 0
"11838" 48 0 0
"11839" 48 0 0
"11840" 48 0 0
"11841" 48 1 1
"11842" 48 1 1
"11843" 48 1 1
"11844" 48 1 1
"11845" 48 1 1
"11846" 48 1 0
"11847" 48 1 0
"11848" 48 1 0
"11849" 48 1 0
"11850" 48 1 0
"11851" 48 1 0
"11852" 48 1 0
"11853" 48 1 0
"11854" 48 1 0
"11855" 48 1 0
"11856" 48 1 0
"11857" 48 1 0
"11858" 48 1 0
"11859" 48 1 0
"11860" 48 1 0
"11861" 48 0 0
"11862" 48 0 0
"11863" 48 0 0
"11864" 48 0 0
"11865" 48 0 0
"11866" 48 0 1
"11867" 48 0 1
"11868" 48 0 1
"11869" 48 0 1
"11870" 48 0 1
"11871" 48 1 0
"11872" 48 1 0
"11873" 48 1 0
"11874" 48 1 0
"11875" 48 1 0
"11876" 48 1 0
"11877" 48 1 0
"11878" 48 1 0
"11879" 48 1 0
"11880" 48 1 0
"11881" 48 1 0
"11882" 48 1 0
"11883" 48 1 0
"11884" 48 1 0
"11885" 48 1 0
"11886" 48 1 1
"11887" 48 1 1
"11888" 48 1 1
"11889" 48 1 1
"11890" 48 1 1
"11891" 48 1 0
"11892" 48 1 0
"11893" 48 1 0
"11894" 48 1 0
"11895" 48 1 0
"11896" 48 0 1
"11897" 48 0 1
"11898" 48 0 1
"11899" 48 0 1
"11900" 48 0 1
"11901" 48 1 0
"11902" 48 1 0
"11903" 48 1 0
"11904" 48 1 0
"11905" 48 1 0
"11906" 48 1 0
"11907" 48 1 0
"11908" 48 1 0
"11909" 48 1 0
"11910" 48 1 0
"11911" 48 1 0
"11912" 48 1 0
"11913" 48 1 0
"11914" 48 1 0
"11915" 48 1 0
"11916" 48 0 0
"11917" 48 0 0
"11918" 48 0 0
"11919" 48 0 0
"11920" 48 0 0
"11921" 48 1 0
"11922" 48 1 0
"11923" 48 1 0
"11924" 48 1 0
"11925" 48 1 0
"11926" 48 0 0
"11927" 48 0 0
"11928" 48 0 0
"11929" 48 0 0
"11930" 48 0 0
"11931" 48 0 0
"11932" 48 0 0
"11933" 48 0 0
"11934" 48 0 0
"11935" 48 0 0
"11936" 48 1 0
"11937" 48 1 0
"11938" 48 1 0
"11939" 48 1 0
"11940" 48 1 0
"11941" 48 1 0
"11942" 48 1 0
"11943" 48 1 0
"11944" 48 1 0
"11945" 48 1 0
"11946" 48 0 1
"11947" 48 0 1
"11948" 48 0 1
"11949" 48 0 1
"11950" 48 0 1
"11951" 48 1 1
"11952" 48 1 1
"11953" 48 1 1
"11954" 48 1 1
"11955" 48 1 1
"11956" 48 1 0
"11957" 48 1 0
"11958" 48 1 0
"11959" 48 1 0
"11960" 48 1 0
"11961" 48 1 0
"11962" 48 1 0
"11963" 48 1 0
"11964" 48 1 0
"11965" 48 1 0
"11966" 48 0 1
"11967" 48 0 1
"11968" 48 0 1
"11969" 48 0 1
"11970" 48 0 1
"11971" 48 1 1
"11972" 48 1 1
"11973" 48 1 1
"11974" 48 1 1
"11975" 48 1 1
"11976" 48 0 0
"11977" 48 0 0
"11978" 48 0 0
"11979" 48 0 0
"11980" 48 0 0
"11981" 48 0 1
"11982" 48 0 1
"11983" 48 0 1
"11984" 48 0 1
"11985" 48 0 1
"11986" 48 1 0
"11987" 48 1 0
"11988" 48 1 0
"11989" 48 1 0
"11990" 48 1 0
"11991" 48 0 1
"11992" 48 0 1
"11993" 48 0 1
"11994" 48 0 1
"11995" 48 0 1
"11996" 48 0 1
"11997" 48 0 1
"11998" 48 0 1
"11999" 48 0 1
"12000" 48 0 1
"12001" 49 1 0
"12002" 49 1 0
"12003" 49 1 0
"12004" 49 1 0
"12005" 49 1 0
"12006" 49 0 0
"12007" 49 0 0
"12008" 49 0 0
"12009" 49 0 0
"12010" 49 0 0
"12011" 49 1 0
"12012" 49 1 0
"12013" 49 1 0
"12014" 49 1 0
"12015" 49 1 0
"12016" 49 0 0
"12017" 49 0 0
"12018" 49 0 0
"12019" 49 0 0
"12020" 49 0 0
"12021" 49 1 0
"12022" 49 1 0
"12023" 49 1 0
"12024" 49 1 0
"12025" 49 1 0
"12026" 49 1 1
"12027" 49 1 1
"12028" 49 1 1
"12029" 49 1 1
"12030" 49 1 1
"12031" 49 1 0
"12032" 49 1 0
"12033" 49 1 0
"12034" 49 1 0
"12035" 49 1 0
"12036" 49 0 0
"12037" 49 0 0
"12038" 49 0 0
"12039" 49 0 0
"12040" 49 0 0
"12041" 49 0 0
"12042" 49 0 0
"12043" 49 0 0
"12044" 49 0 0
"12045" 49 0 0
"12046" 49 1 1
"12047" 49 1 1
"12048" 49 1 1
"12049" 49 1 1
"12050" 49 1 1
"12051" 49 1 0
"12052" 49 1 0
"12053" 49 1 0
"12054" 49 1 0
"12055" 49 1 0
"12056" 49 1 0
"12057" 49 1 0
"12058" 49 1 0
"12059" 49 1 0
"12060" 49 1 0
"12061" 49 0 0
"12062" 49 0 0
"12063" 49 0 0
"12064" 49 0 0
"12065" 49 0 0
"12066" 49 1 0
"12067" 49 1 0
"12068" 49 1 0
"12069" 49 1 0
"12070" 49 1 0
"12071" 49 1 0
"12072" 49 1 0
"12073" 49 1 0
"12074" 49 1 0
"12075" 49 1 0
"12076" 49 0 0
"12077" 49 0 0
"12078" 49 0 0
"12079" 49 0 0
"12080" 49 0 0
"12081" 49 0 0
"12082" 49 0 0
"12083" 49 0 0
"12084" 49 0 0
"12085" 49 0 0
"12086" 49 0 0
"12087" 49 0 0
"12088" 49 0 0
"12089" 49 0 0
"12090" 49 0 0
"12091" 49 0 0
"12092" 49 0 0
"12093" 49 0 0
"12094" 49 0 0
"12095" 49 0 0
"12096" 49 1 0
"12097" 49 1 0
"12098" 49 1 0
"12099" 49 1 0
"12100" 49 1 0
"12101" 49 1 0
"12102" 49 1 0
"12103" 49 1 0
"12104" 49 1 0
"12105" 49 1 0
"12106" 49 1 0
"12107" 49 1 0
"12108" 49 1 0
"12109" 49 1 0
"12110" 49 1 0
"12111" 49 1 0
"12112" 49 1 0
"12113" 49 1 0
"12114" 49 1 0
"12115" 49 1 0
"12116" 49 0 0
"12117" 49 0 0
"12118" 49 0 0
"12119" 49 0 0
"12120" 49 0 0
"12121" 49 0 0
"12122" 49 0 0
"12123" 49 0 0
"12124" 49 0 0
"12125" 49 0 0
"12126" 49 0 0
"12127" 49 0 0
"12128" 49 0 0
"12129" 49 0 0
"12130" 49 0 0
"12131" 49 0 0
"12132" 49 0 0
"12133" 49 0 0
"12134" 49 0 0
"12135" 49 0 0
"12136" 49 0 0
"12137" 49 0 0
"12138" 49 0 0
"12139" 49 0 0
"12140" 49 0 0
"12141" 49 1 0
"12142" 49 1 0
"12143" 49 1 0
"12144" 49 1 0
"12145" 49 1 0
"12146" 49 0 0
"12147" 49 0 0
"12148" 49 0 0
"12149" 49 0 0
"12150" 49 0 0
"12151" 49 0 1
"12152" 49 0 1
"12153" 49 0 1
"12154" 49 0 1
"12155" 49 0 1
"12156" 49 1 0
"12157" 49 1 0
"12158" 49 1 0
"12159" 49 1 0
"12160" 49 1 0
"12161" 49 0 0
"12162" 49 0 0
"12163" 49 0 0
"12164" 49 0 0
"12165" 49 0 0
"12166" 49 0 0
"12167" 49 0 0
"12168" 49 0 0
"12169" 49 0 0
"12170" 49 0 0
"12171" 49 1 0
"12172" 49 1 0
"12173" 49 1 0
"12174" 49 1 0
"12175" 49 1 0
"12176" 49 0 0
"12177" 49 0 0
"12178" 49 0 0
"12179" 49 0 0
"12180" 49 0 0
"12181" 49 1 0
"12182" 49 1 0
"12183" 49 1 0
"12184" 49 1 0
"12185" 49 1 0
"12186" 49 0 0
"12187" 49 0 0
"12188" 49 0 0
"12189" 49 0 0
"12190" 49 0 0
"12191" 49 1 1
"12192" 49 1 1
"12193" 49 1 1
"12194" 49 1 1
"12195" 49 1 1
"12196" 49 1 0
"12197" 49 1 0
"12198" 49 1 0
"12199" 49 1 0
"12200" 49 1 0
"12201" 49 1 0
"12202" 49 1 0
"12203" 49 1 0
"12204" 49 1 0
"12205" 49 1 0
"12206" 49 0 0
"12207" 49 0 0
"12208" 49 0 0
"12209" 49 0 0
"12210" 49 0 0
"12211" 49 0 0
"12212" 49 0 0
"12213" 49 0 0
"12214" 49 0 0
"12215" 49 0 0
"12216" 49 1 0
"12217" 49 1 0
"12218" 49 1 0
"12219" 49 1 0
"12220" 49 1 0
"12221" 49 1 0
"12222" 49 1 0
"12223" 49 1 0
"12224" 49 1 0
"12225" 49 1 0
"12226" 49 0 0
"12227" 49 0 0
"12228" 49 0 0
"12229" 49 0 0
"12230" 49 0 0
"12231" 49 1 0
"12232" 49 1 0
"12233" 49 1 0
"12234" 49 1 0
"12235" 49 1 0
"12236" 49 0 1
"12237" 49 0 1
"12238" 49 0 1
"12239" 49 0 1
"12240" 49 0 1
"12241" 49 1 1
"12242" 49 1 1
"12243" 49 1 1
"12244" 49 1 1
"12245" 49 1 1
"12246" 49 0 0
"12247" 49 0 0
"12248" 49 0 0
"12249" 49 0 0
"12250" 49 0 0
"12251" 50 1 0
"12252" 50 1 0
"12253" 50 1 0
"12254" 50 1 0
"12255" 50 1 0
"12256" 50 0 0
"12257" 50 0 0
"12258" 50 0 0
"12259" 50 0 0
"12260" 50 0 0
"12261" 50 1 0
"12262" 50 1 0
"12263" 50 1 0
"12264" 50 1 0
"12265" 50 1 0
"12266" 50 1 1
"12267" 50 1 1
"12268" 50 1 1
"12269" 50 1 1
"12270" 50 1 1
"12271" 50 0 0
"12272" 50 0 0
"12273" 50 0 0
"12274" 50 0 0
"12275" 50 0 0
"12276" 50 0 1
"12277" 50 0 1
"12278" 50 0 1
"12279" 50 0 1
"12280" 50 0 1
"12281" 50 0 1
"12282" 50 0 1
"12283" 50 0 1
"12284" 50 0 1
"12285" 50 0 1
"12286" 50 1 0
"12287" 50 1 0
"12288" 50 1 0
"12289" 50 1 0
"12290" 50 1 0
"12291" 50 1 1
"12292" 50 1 1
"12293" 50 1 1
"12294" 50 1 1
"12295" 50 1 1
"12296" 50 0 0
"12297" 50 0 0
"12298" 50 0 0
"12299" 50 0 0
"12300" 50 0 0
"12301" 50 0 0
"12302" 50 0 0
"12303" 50 0 0
"12304" 50 0 0
"12305" 50 0 0
"12306" 50 1 0
"12307" 50 1 0
"12308" 50 1 0
"12309" 50 1 0
"12310" 50 1 0
"12311" 50 1 0
"12312" 50 1 0
"12313" 50 1 0
"12314" 50 1 0
"12315" 50 1 0
"12316" 50 1 0
"12317" 50 1 0
"12318" 50 1 0
"12319" 50 1 0
"12320" 50 1 0
"12321" 50 1 0
"12322" 50 1 0
"12323" 50 1 0
"12324" 50 1 0
"12325" 50 1 0
"12326" 50 1 0
"12327" 50 1 0
"12328" 50 1 0
"12329" 50 1 0
"12330" 50 1 0
"12331" 50 0 0
"12332" 50 0 0
"12333" 50 0 0
"12334" 50 0 0
"12335" 50 0 0
"12336" 50 0 0
"12337" 50 0 0
"12338" 50 0 0
"12339" 50 0 0
"12340" 50 0 0
"12341" 50 0 0
"12342" 50 0 0
"12343" 50 0 0
"12344" 50 0 0
"12345" 50 0 0
"12346" 50 1 0
"12347" 50 1 0
"12348" 50 1 0
"12349" 50 1 0
"12350" 50 1 0
"12351" 50 1 0
"12352" 50 1 0
"12353" 50 1 0
"12354" 50 1 0
"12355" 50 1 0
"12356" 50 1 0
"12357" 50 1 0
"12358" 50 1 0
"12359" 50 1 0
"12360" 50 1 0
"12361" 50 1 0
"12362" 50 1 0
"12363" 50 1 0
"12364" 50 1 0
"12365" 50 1 0
"12366" 50 0 0
"12367" 50 0 0
"12368" 50 0 0
"12369" 50 0 0
"12370" 50 0 0
"12371" 50 0 0
"12372" 50 0 0
"12373" 50 0 0
"12374" 50 0 0
"12375" 50 0 0
"12376" 50 0 1
"12377" 50 0 1
"12378" 50 0 1
"12379" 50 0 1
"12380" 50 0 1
"12381" 50 1 0
"12382" 50 1 0
"12383" 50 1 0
"12384" 50 1 0
"12385" 50 1 0
"12386" 50 1 1
"12387" 50 1 1
"12388" 50 1 1
"12389" 50 1 1
"12390" 50 1 1
"12391" 50 0 0
"12392" 50 0 0
"12393" 50 0 0
"12394" 50 0 0
"12395" 50 0 0
"12396" 50 1 0
"12397" 50 1 0
"12398" 50 1 0
"12399" 50 1 0
"12400" 50 1 0
"12401" 50 1 0
"12402" 50 1 0
"12403" 50 1 0
"12404" 50 1 0
"12405" 50 1 0
"12406" 50 0 0
"12407" 50 0 0
"12408" 50 0 0
"12409" 50 0 0
"12410" 50 0 0
"12411" 50 1 0
"12412" 50 1 0
"12413" 50 1 0
"12414" 50 1 0
"12415" 50 1 0
"12416" 50 1 0
"12417" 50 1 0
"12418" 50 1 0
"12419" 50 1 0
"12420" 50 1 0
"12421" 50 1 0
"12422" 50 1 0
"12423" 50 1 0
"12424" 50 1 0
"12425" 50 1 0
"12426" 50 0 0
"12427" 50 0 0
"12428" 50 0 0
"12429" 50 0 0
"12430" 50 0 0
"12431" 50 0 0
"12432" 50 0 0
"12433" 50 0 0
"12434" 50 0 0
"12435" 50 0 0
"12436" 50 1 0
"12437" 50 1 0
"12438" 50 1 0
"12439" 50 1 0
"12440" 50 1 0
"12441" 50 0 0
"12442" 50 0 0
"12443" 50 0 0
"12444" 50 0 0
"12445" 50 0 0
"12446" 50 1 0
"12447" 50 1 0
"12448" 50 1 0
"12449" 50 1 0
"12450" 50 1 0
"12451" 50 0 0
"12452" 50 0 0
"12453" 50 0 0
"12454" 50 0 0
"12455" 50 0 0
"12456" 50 0 0
"12457" 50 0 0
"12458" 50 0 0
"12459" 50 0 0
"12460" 50 0 0
"12461" 50 0 0
"12462" 50 0 0
"12463" 50 0 0
"12464" 50 0 0
"12465" 50 0 0
"12466" 50 0 1
"12467" 50 0 1
"12468" 50 0 1
"12469" 50 0 1
"12470" 50 0 1
"12471" 50 1 0
"12472" 50 1 0
"12473" 50 1 0
"12474" 50 1 0
"12475" 50 1 0
"12476" 50 1 0
"12477" 50 1 0
"12478" 50 1 0
"12479" 50 1 0
"12480" 50 1 0
"12481" 50 1 1
"12482" 50 1 1
"12483" 50 1 1
"12484" 50 1 1
"12485" 50 1 1
"12486" 50 1 0
"12487" 50 1 0
"12488" 50 1 0
"12489" 50 1 0
"12490" 50 1 0
"12491" 50 1 0
"12492" 50 1 0
"12493" 50 1 0
"12494" 50 1 0
"12495" 50 1 0
"12496" 50 0 0
"12497" 50 0 0
"12498" 50 0 0
"12499" 50 0 0
"12500" 50 0 0
"12501" 51 1 0
"12502" 51 1 0
"12503" 51 1 0
"12504" 51 1 0
"12505" 51 1 0
"12506" 51 1 0
"12507" 51 1 0
"12508" 51 1 0
"12509" 51 1 0
"12510" 51 1 0
"12511" 51 1 0
"12512" 51 1 0
"12513" 51 1 0
"12514" 51 1 0
"12515" 51 1 0
"12516" 51 1 0
"12517" 51 1 0
"12518" 51 1 0
"12519" 51 1 0
"12520" 51 1 0
"12521" 51 0 0
"12522" 51 0 0
"12523" 51 0 0
"12524" 51 0 0
"12525" 51 0 0
"12526" 51 0 0
"12527" 51 0 0
"12528" 51 0 0
"12529" 51 0 0
"12530" 51 0 0
"12531" 51 1 0
"12532" 51 1 0
"12533" 51 1 0
"12534" 51 1 0
"12535" 51 1 0
"12536" 51 0 0
"12537" 51 0 0
"12538" 51 0 0
"12539" 51 0 0
"12540" 51 0 0
"12541" 51 1 0
"12542" 51 1 0
"12543" 51 1 0
"12544" 51 1 0
"12545" 51 1 0
"12546" 51 0 0
"12547" 51 0 0
"12548" 51 0 0
"12549" 51 0 0
"12550" 51 0 0
"12551" 51 1 0
"12552" 51 1 0
"12553" 51 1 0
"12554" 51 1 0
"12555" 51 1 0
"12556" 51 1 0
"12557" 51 1 0
"12558" 51 1 0
"12559" 51 1 0
"12560" 51 1 0
"12561" 51 1 0
"12562" 51 1 0
"12563" 51 1 0
"12564" 51 1 0
"12565" 51 1 0
"12566" 51 1 1
"12567" 51 1 1
"12568" 51 1 1
"12569" 51 1 1
"12570" 51 1 1
"12571" 51 0 0
"12572" 51 0 0
"12573" 51 0 0
"12574" 51 0 0
"12575" 51 0 0
"12576" 51 0 0
"12577" 51 0 0
"12578" 51 0 0
"12579" 51 0 0
"12580" 51 0 0
"12581" 51 1 1
"12582" 51 1 1
"12583" 51 1 1
"12584" 51 1 1
"12585" 51 1 1
"12586" 51 0 1
"12587" 51 0 1
"12588" 51 0 1
"12589" 51 0 1
"12590" 51 0 1
"12591" 51 1 0
"12592" 51 1 0
"12593" 51 1 0
"12594" 51 1 0
"12595" 51 1 0
"12596" 51 1 1
"12597" 51 1 1
"12598" 51 1 1
"12599" 51 1 1
"12600" 51 1 1
"12601" 51 1 0
"12602" 51 1 0
"12603" 51 1 0
"12604" 51 1 0
"12605" 51 1 0
"12606" 51 1 0
"12607" 51 1 0
"12608" 51 1 0
"12609" 51 1 0
"12610" 51 1 0
"12611" 51 1 1
"12612" 51 1 1
"12613" 51 1 1
"12614" 51 1 1
"12615" 51 1 1
"12616" 51 1 0
"12617" 51 1 0
"12618" 51 1 0
"12619" 51 1 0
"12620" 51 1 0
"12621" 51 0 1
"12622" 51 0 1
"12623" 51 0 1
"12624" 51 0 1
"12625" 51 0 1
"12626" 51 0 0
"12627" 51 0 0
"12628" 51 0 0
"12629" 51 0 0
"12630" 51 0 0
"12631" 51 0 0
"12632" 51 0 0
"12633" 51 0 0
"12634" 51 0 0
"12635" 51 0 0
"12636" 51 1 0
"12637" 51 1 0
"12638" 51 1 0
"12639" 51 1 0
"12640" 51 1 0
"12641" 51 0 0
"12642" 51 0 0
"12643" 51 0 0
"12644" 51 0 0
"12645" 51 0 0
"12646" 51 1 1
"12647" 51 1 1
"12648" 51 1 1
"12649" 51 1 1
"12650" 51 1 1
"12651" 51 0 0
"12652" 51 0 0
"12653" 51 0 0
"12654" 51 0 0
"12655" 51 0 0
"12656" 51 0 0
"12657" 51 0 0
"12658" 51 0 0
"12659" 51 0 0
"12660" 51 0 0
"12661" 51 1 0
"12662" 51 1 0
"12663" 51 1 0
"12664" 51 1 0
"12665" 51 1 0
"12666" 51 1 0
"12667" 51 1 0
"12668" 51 1 0
"12669" 51 1 0
"12670" 51 1 0
"12671" 51 1 0
"12672" 51 1 0
"12673" 51 1 0
"12674" 51 1 0
"12675" 51 1 0
"12676" 51 1 0
"12677" 51 1 0
"12678" 51 1 0
"12679" 51 1 0
"12680" 51 1 0
"12681" 51 0 0
"12682" 51 0 0
"12683" 51 0 0
"12684" 51 0 0
"12685" 51 0 0
"12686" 51 0 1
