"domain_out" "x1_o_aug" "x2_o_aug"
"4451" 23 1 0
"4452" 23 1 0
"4453" 23 0 0
"4454" 23 0 0
"4455" 23 0 0
"4456" 23 0 0
"4457" 23 0 0
"4458" 23 0 0
"4459" 23 0 0
"4460" 23 0 0
"4461" 23 1 0
"4462" 23 1 0
"4463" 23 1 0
"4464" 23 1 0
"4465" 23 1 1
"4466" 23 1 1
"4467" 23 1 1
"4468" 23 1 1
"4469" 23 0 0
"4470" 23 0 0
"4471" 23 0 0
"4472" 23 0 0
"4473" 23 1 0
"4474" 23 1 0
"4475" 23 1 0
"4476" 23 1 0
"4477" 23 0 1
"4478" 23 0 1
"4479" 23 0 1
"4480" 23 0 1
"4481" 23 0 0
"4482" 23 0 0
"4483" 23 0 0
"4484" 23 0 0
"4485" 23 1 0
"4486" 23 1 0
"4487" 23 1 0
"4488" 23 1 0
"4489" 23 0 0
"4490" 23 0 0
"4491" 23 0 0
"4492" 23 0 0
"4493" 23 1 0
"4494" 23 1 0
"4495" 23 1 0
"4496" 23 1 0
"4497" 23 0 0
"4498" 23 0 0
"4499" 23 0 0
"4500" 23 0 0
"4501" 23 0 1
"4502" 23 0 1
"4503" 23 0 1
"4504" 23 0 1
"4505" 23 0 0
"4506" 23 0 0
"4507" 23 0 0
"4508" 23 0 0
"4509" 23 1 0
"4510" 23 1 0
"4511" 23 1 0
"4512" 23 1 0
"4513" 23 1 0
"4514" 23 1 0
"4515" 23 1 0
"4516" 23 1 0
"4517" 23 1 0
"4518" 23 1 0
"4519" 23 1 0
"4520" 23 1 0
"4521" 23 0 0
"4522" 23 0 0
"4523" 23 0 0
"4524" 23 0 0
"4525" 23 0 0
"4526" 23 0 0
"4527" 23 0 0
"4528" 23 0 0
"4529" 23 1 0
"4530" 23 1 0
"4531" 23 1 0
"4532" 23 1 0
"4533" 23 0 0
"4534" 23 0 0
"4535" 23 0 0
"4536" 23 0 0
"4537" 23 0 0
"4538" 23 0 0
"4539" 23 0 0
"4540" 23 0 0
"4541" 23 0 0
"4542" 23 0 0
"4543" 23 0 0
"4544" 23 0 0
"4545" 23 1 0
"4546" 23 1 0
"4547" 23 1 0
"4548" 23 1 0
"4549" 23 0 0
"4550" 23 0 0
"4551" 23 0 0
"4552" 23 0 0
"4553" 23 0 0
"4554" 23 0 0
"4555" 23 0 0
"4556" 23 0 0
"4557" 23 0 0
"4558" 23 0 0
"4559" 23 0 0
"4560" 23 0 0
"4561" 23 1 0
"4562" 23 1 0
"4563" 23 1 0
"4564" 23 1 0
"4565" 23 1 0
"4566" 23 1 0
"4567" 23 1 0
"4568" 23 1 0
"4569" 23 1 0
"4570" 23 1 0
"4571" 23 1 0
"4572" 23 1 0
"4573" 23 0 0
"4574" 23 0 0
"4575" 23 0 0
"4576" 23 0 0
"4577" 23 0 0
"4578" 23 0 0
"4579" 23 0 0
"4580" 23 0 0
"4581" 23 0 1
"4582" 23 0 1
"4583" 23 0 1
"4584" 23 0 1
"4585" 23 0 0
"4586" 23 0 0
"4587" 23 0 0
"4588" 23 0 0
"4589" 23 0 0
"4590" 23 0 0
"4591" 23 0 0
"4592" 23 0 0
"4593" 23 0 0
"4594" 23 0 0
"4595" 23 0 0
"4596" 23 0 0
"4597" 23 1 0
"4598" 23 1 0
"4599" 23 1 0
"4600" 23 1 0
"4601" 24 0 0
"4602" 24 0 0
"4603" 24 0 0
"4604" 24 0 0
"4605" 24 0 0
"4606" 24 0 0
"4607" 24 0 0
"4608" 24 0 0
"4609" 24 0 1
"4610" 24 0 1
"4611" 24 0 1
"4612" 24 0 1
"4613" 24 0 0
"4614" 24 0 0
"4615" 24 0 0
"4616" 24 0 0
"4617" 24 0 0
"4618" 24 0 0
"4619" 24 0 0
"4620" 24 0 0
"4621" 24 0 0
"4622" 24 0 0
"4623" 24 0 0
"4624" 24 0 0
"4625" 24 1 0
"4626" 24 1 0
"4627" 24 1 0
"4628" 24 1 0
"4629" 24 0 0
"4630" 24 0 0
"4631" 24 0 0
"4632" 24 0 0
"4633" 24 0 0
"4634" 24 0 0
"4635" 24 0 0
"4636" 24 0 0
"4637" 24 1 0
"4638" 24 1 0
"4639" 24 1 0
"4640" 24 1 0
"4641" 24 1 0
"4642" 24 1 0
"4643" 24 1 0
"4644" 24 1 0
"4645" 24 0 0
"4646" 24 0 0
"4647" 24 0 0
"4648" 24 0 0
"4649" 24 1 0
"4650" 24 1 0
"4651" 24 1 0
"4652" 24 1 0
"4653" 24 0 0
"4654" 24 0 0
"4655" 24 0 0
"4656" 24 0 0
"4657" 24 0 0
"4658" 24 0 0
"4659" 24 0 0
"4660" 24 0 0
"4661" 24 0 0
"4662" 24 0 0
"4663" 24 0 0
"4664" 24 0 0
"4665" 24 1 0
"4666" 24 1 0
"4667" 24 1 0
"4668" 24 1 0
"4669" 24 1 0
"4670" 24 1 0
"4671" 24 1 0
"4672" 24 1 0
"4673" 24 1 0
"4674" 24 1 0
"4675" 24 1 0
"4676" 24 1 0
"4677" 24 0 1
"4678" 24 0 1
"4679" 24 0 1
"4680" 24 0 1
"4681" 24 0 0
"4682" 24 0 0
"4683" 24 0 0
"4684" 24 0 0
"4685" 24 1 0
"4686" 24 1 0
"4687" 24 1 0
"4688" 24 1 0
"4689" 24 1 0
"4690" 24 1 0
"4691" 24 1 0
"4692" 24 1 0
"4693" 24 1 0
"4694" 24 1 0
"4695" 24 1 0
"4696" 24 1 0
"4697" 24 0 0
"4698" 24 0 0
"4699" 24 0 0
"4700" 24 0 0
"4701" 24 1 0
"4702" 24 1 0
"4703" 24 1 0
"4704" 24 1 0
"4705" 24 1 0
"4706" 24 1 0
"4707" 24 1 0
"4708" 24 1 0
"4709" 24 0 0
"4710" 24 0 0
"4711" 24 0 0
"4712" 24 0 0
"4713" 24 0 0
"4714" 24 0 0
"4715" 24 0 0
"4716" 24 0 0
"4717" 24 0 0
"4718" 24 0 0
"4719" 24 0 0
"4720" 24 0 0
"4721" 24 0 0
"4722" 24 0 0
"4723" 24 0 0
"4724" 24 0 0
"4725" 24 1 0
"4726" 24 1 0
"4727" 24 1 0
"4728" 24 1 0
"4729" 24 0 0
"4730" 24 0 0
"4731" 24 0 0
"4732" 24 0 0
"4733" 24 1 0
"4734" 24 1 0
"4735" 24 1 0
"4736" 24 1 0
"4737" 24 0 0
"4738" 24 0 0
"4739" 24 0 0
"4740" 24 0 0
"4741" 24 1 0
"4742" 24 1 0
"4743" 24 1 0
"4744" 24 1 0
"4745" 24 1 1
"4746" 24 1 1
"4747" 24 1 1
"4748" 24 1 1
"4749" 24 1 0
"4750" 24 1 0
"4751" 24 1 0
"4752" 24 1 0
"4753" 24 1 0
"4754" 24 1 0
"4755" 24 1 0
"4756" 24 1 0
"4757" 24 1 0
"4758" 24 1 0
"4759" 24 1 0
"4760" 24 1 0
"4761" 24 0 0
"4762" 24 0 0
"4763" 24 0 0
"4764" 24 0 0
"4765" 24 1 0
"4766" 24 1 0
"4767" 24 1 0
"4768" 24 1 0
"4769" 24 1 0
"4770" 24 1 0
"4771" 24 1 0
"4772" 24 1 0
"4773" 24 0 0
"4774" 24 0 0
"4775" 24 0 0
"4776" 24 0 0
"4777" 24 0 0
"4778" 24 0 0
"4779" 24 0 0
"4780" 24 0 0
"4781" 24 0 0
"4782" 24 0 0
"4783" 24 0 0
"4784" 24 0 0
"4785" 24 0 0
"4786" 24 0 0
"4787" 24 0 0
"4788" 24 0 0
"4789" 24 0 0
"4790" 24 0 0
"4791" 24 0 0
"4792" 24 0 0
"4793" 24 1 0
"4794" 24 1 0
"4795" 24 1 0
"4796" 24 1 0
"4797" 24 0 1
"4798" 24 0 1
"4799" 24 0 1
"4800" 24 0 1
"4801" 25 1 0
"4802" 25 1 0
"4803" 25 1 0
"4804" 25 1 0
"4805" 25 0 0
"4806" 25 0 0
"4807" 25 0 0
"4808" 25 0 0
"4809" 25 1 0
"4810" 25 1 0
"4811" 25 1 0
"4812" 25 1 0
"4813" 25 0 0
"4814" 25 0 0
"4815" 25 0 0
"4816" 25 0 0
"4817" 25 0 0
"4818" 25 0 0
"4819" 25 0 0
"4820" 25 0 0
"4821" 25 1 0
"4822" 25 1 0
"4823" 25 1 0
"4824" 25 1 0
"4825" 25 0 0
"4826" 25 0 0
"4827" 25 0 0
"4828" 25 0 0
"4829" 25 0 0
"4830" 25 0 0
"4831" 25 0 0
"4832" 25 0 0
"4833" 25 0 0
"4834" 25 0 0
"4835" 25 0 0
"4836" 25 0 0
"4837" 25 1 0
"4838" 25 1 0
"4839" 25 1 0
"4840" 25 1 0
"4841" 25 1 0
"4842" 25 1 0
"4843" 25 1 0
"4844" 25 1 0
"4845" 25 1 0
"4846" 25 1 0
"4847" 25 1 0
"4848" 25 1 0
"4849" 25 0 0
"4850" 25 0 0
"4851" 25 0 0
"4852" 25 0 0
"4853" 25 0 0
"4854" 25 0 0
"4855" 25 0 0
"4856" 25 0 0
"4857" 25 0 0
"4858" 25 0 0
"4859" 25 0 0
"4860" 25 0 0
"4861" 25 0 0
"4862" 25 0 0
"4863" 25 0 0
"4864" 25 0 0
"4865" 25 0 0
"4866" 25 0 0
"4867" 25 0 0
"4868" 25 0 0
"4869" 25 1 0
"4870" 25 1 0
"4871" 25 1 0
"4872" 25 1 0
"4873" 25 1 0
"4874" 25 1 0
"4875" 25 1 0
"4876" 25 1 0
"4877" 25 1 0
"4878" 25 1 0
"4879" 25 1 0
"4880" 25 1 0
"4881" 25 0 0
"4882" 25 0 0
"4883" 25 0 0
"4884" 25 0 0
"4885" 25 0 0
"4886" 25 0 0
"4887" 25 0 0
"4888" 25 0 0
"4889" 25 1 0
"4890" 25 1 0
"4891" 25 1 0
"4892" 25 1 0
"4893" 25 0 0
"4894" 25 0 0
"4895" 25 0 0
"4896" 25 0 0
"4897" 25 1 0
"4898" 25 1 0
"4899" 25 1 0
"4900" 25 1 0
"4901" 25 0 0
"4902" 25 0 0
"4903" 25 0 0
"4904" 25 0 0
"4905" 25 0 0
"4906" 25 0 0
"4907" 25 0 0
"4908" 25 0 0
"4909" 25 0 0
"4910" 25 0 0
"4911" 25 0 0
"4912" 25 0 0
"4913" 25 1 0
"4914" 25 1 0
"4915" 25 1 0
"4916" 25 1 0
"4917" 25 1 0
"4918" 25 1 0
"4919" 25 1 0
"4920" 25 1 0
"4921" 25 1 0
"4922" 25 1 0
"4923" 25 1 0
"4924" 25 1 0
"4925" 25 0 0
"4926" 25 0 0
"4927" 25 0 0
"4928" 25 0 0
"4929" 25 1 0
"4930" 25 1 0
"4931" 25 1 0
"4932" 25 1 0
"4933" 25 0 0
"4934" 25 0 0
"4935" 25 0 0
"4936" 25 0 0
"4937" 25 0 0
"4938" 25 0 0
"4939" 25 0 0
"4940" 25 0 0
"4941" 25 0 0
"4942" 25 0 0
"4943" 25 0 0
"4944" 25 0 0
"4945" 25 1 0
"4946" 25 1 0
"4947" 25 1 0
"4948" 25 1 0
"4949" 25 1 0
"4950" 25 1 0
"4951" 25 1 0
"4952" 25 1 0
"4953" 25 1 0
"4954" 25 1 0
"4955" 25 1 0
"4956" 25 1 0
"4957" 25 1 0
"4958" 25 1 0
"4959" 25 1 0
"4960" 25 1 0
"4961" 25 0 0
"4962" 25 0 0
"4963" 25 0 0
"4964" 25 0 0
"4965" 25 1 0
"4966" 25 1 0
"4967" 25 1 0
"4968" 25 1 0
"4969" 25 1 0
"4970" 25 1 0
"4971" 25 1 0
"4972" 25 1 0
"4973" 25 1 0
"4974" 25 1 0
"4975" 25 1 0
"4976" 25 1 0
"4977" 25 0 0
"4978" 25 0 0
"4979" 25 0 0
"4980" 25 0 0
"4981" 25 0 0
"4982" 25 0 0
"4983" 25 0 0
"4984" 25 0 0
"4985" 25 0 0
"4986" 25 0 0
"4987" 25 0 0
"4988" 25 0 0
"4989" 25 1 0
"4990" 25 1 0
"4991" 25 1 0
"4992" 25 1 0
"4993" 25 0 0
"4994" 25 0 0
"4995" 25 0 0
"4996" 25 0 0
"4997" 25 0 0
"4998" 25 0 0
"4999" 25 0 0
"5000" 25 0 0
"5001" 26 0 0
"5002" 26 0 0
"5003" 26 0 0
"5004" 26 0 0
"5005" 26 0 0
"5006" 26 0 0
"5007" 26 0 0
"5008" 26 0 0
"5009" 26 1 0
"5010" 26 1 0
"5011" 26 1 0
"5012" 26 1 0
"5013" 26 1 0
"5014" 26 1 0
"5015" 26 1 0
"5016" 26 1 0
"5017" 26 1 0
"5018" 26 1 0
"5019" 26 1 0
"5020" 26 1 0
"5021" 26 1 0
"5022" 26 1 0
"5023" 26 1 0
"5024" 26 1 0
"5025" 26 0 0
"5026" 26 0 0
"5027" 26 0 0
"5028" 26 0 0
"5029" 26 0 0
"5030" 26 0 0
"5031" 26 0 0
"5032" 26 0 0
"5033" 26 0 0
"5034" 26 0 0
"5035" 26 0 0
"5036" 26 0 0
"5037" 26 1 0
"5038" 26 1 0
"5039" 26 1 0
"5040" 26 1 0
"5041" 26 0 0
"5042" 26 0 0
"5043" 26 0 0
"5044" 26 0 0
"5045" 26 0 0
"5046" 26 0 0
"5047" 26 0 0
"5048" 26 0 0
"5049" 26 0 0
"5050" 26 0 0
"5051" 26 0 0
"5052" 26 0 0
"5053" 26 1 0
"5054" 26 1 0
"5055" 26 1 0
"5056" 26 1 0
"5057" 26 1 0
"5058" 26 1 0
"5059" 26 1 0
"5060" 26 1 0
"5061" 26 0 0
"5062" 26 0 0
"5063" 26 0 0
"5064" 26 0 0
"5065" 26 0 0
"5066" 26 0 0
"5067" 26 0 0
"5068" 26 0 0
"5069" 26 1 0
"5070" 26 1 0
"5071" 26 1 0
"5072" 26 1 0
"5073" 26 0 0
"5074" 26 0 0
"5075" 26 0 0
"5076" 26 0 0
"5077" 26 1 0
"5078" 26 1 0
"5079" 26 1 0
"5080" 26 1 0
"5081" 26 1 0
"5082" 26 1 0
"5083" 26 1 0
"5084" 26 1 0
"5085" 26 1 0
"5086" 26 1 0
"5087" 26 1 0
"5088" 26 1 0
"5089" 26 0 0
"5090" 26 0 0
"5091" 26 0 0
"5092" 26 0 0
"5093" 26 0 0
"5094" 26 0 0
"5095" 26 0 0
"5096" 26 0 0
"5097" 26 1 0
"5098" 26 1 0
"5099" 26 1 0
"5100" 26 1 0
"5101" 26 1 0
"5102" 26 1 0
"5103" 26 1 0
"5104" 26 1 0
"5105" 26 1 0
"5106" 26 1 0
"5107" 26 1 0
"5108" 26 1 0
"5109" 26 0 0
"5110" 26 0 0
"5111" 26 0 0
"5112" 26 0 0
"5113" 26 0 0
"5114" 26 0 0
"5115" 26 0 0
"5116" 26 0 0
"5117" 26 0 0
"5118" 26 0 0
"5119" 26 0 0
"5120" 26 0 0
"5121" 26 0 0
"5122" 26 0 0
"5123" 26 0 0
"5124" 26 0 0
"5125" 26 0 0
"5126" 26 0 0
"5127" 26 0 0
"5128" 26 0 0
"5129" 26 0 0
"5130" 26 0 0
"5131" 26 0 0
"5132" 26 0 0
"5133" 26 1 0
"5134" 26 1 0
"5135" 26 1 0
"5136" 26 1 0
"5137" 26 1 0
"5138" 26 1 0
"5139" 26 1 0
"5140" 26 1 0
"5141" 26 1 0
"5142" 26 1 0
"5143" 26 1 0
"5144" 26 1 0
"5145" 26 0 0
"5146" 26 0 0
"5147" 26 0 0
"5148" 26 0 0
"5149" 26 1 0
"5150" 26 1 0
"5151" 26 1 0
"5152" 26 1 0
"5153" 26 1 0
"5154" 26 1 0
"5155" 26 1 0
"5156" 26 1 0
"5157" 26 1 0
"5158" 26 1 0
"5159" 26 1 0
"5160" 26 1 0
"5161" 26 1 0
"5162" 26 1 0
"5163" 26 1 0
"5164" 26 1 0
"5165" 26 0 0
"5166" 26 0 0
"5167" 26 0 0
"5168" 26 0 0
"5169" 26 1 0
"5170" 26 1 0
"5171" 26 1 0
"5172" 26 1 0
"5173" 26 1 0
"5174" 26 1 0
"5175" 26 1 0
"5176" 26 1 0
"5177" 26 1 0
"5178" 26 1 0
"5179" 26 1 0
"5180" 26 1 0
"5181" 26 0 0
"5182" 26 0 0
"5183" 26 0 0
"5184" 26 0 0
"5185" 26 0 0
"5186" 26 0 0
"5187" 26 0 0
"5188" 26 0 0
"5189" 26 0 0
"5190" 26 0 0
"5191" 26 0 0
"5192" 26 0 0
"5193" 26 0 0
"5194" 26 0 0
"5195" 26 0 0
"5196" 26 0 0
"5197" 26 1 0
"5198" 26 1 0
"5199" 26 1 0
"5200" 26 1 0
"5201" 27 0 0
"5202" 27 0 0
"5203" 27 0 0
"5204" 27 0 0
"5205" 27 0 0
"5206" 27 0 0
"5207" 27 0 0
"5208" 27 0 0
"5209" 27 0 0
"5210" 27 0 0
"5211" 27 0 0
"5212" 27 0 0
"5213" 27 0 1
"5214" 27 0 1
"5215" 27 0 1
"5216" 27 0 1
"5217" 27 1 0
"5218" 27 1 0
"5219" 27 1 0
"5220" 27 1 0
"5221" 27 0 0
"5222" 27 0 0
"5223" 27 0 0
"5224" 27 0 0
"5225" 27 0 0
"5226" 27 0 0
"5227" 27 0 0
"5228" 27 0 0
"5229" 27 0 0
"5230" 27 0 0
"5231" 27 0 0
"5232" 27 0 0
"5233" 27 1 0
"5234" 27 1 0
"5235" 27 1 0
"5236" 27 1 0
"5237" 27 0 0
"5238" 27 0 0
"5239" 27 0 0
"5240" 27 0 0
"5241" 27 1 0
"5242" 27 1 0
"5243" 27 1 0
"5244" 27 1 0
"5245" 27 0 0
"5246" 27 0 0
"5247" 27 0 0
"5248" 27 0 0
"5249" 27 1 0
"5250" 27 1 0
"5251" 27 1 0
"5252" 27 1 0
"5253" 27 0 0
"5254" 27 0 0
"5255" 27 0 0
"5256" 27 0 0
"5257" 27 1 0
"5258" 27 1 0
"5259" 27 1 0
"5260" 27 1 0
"5261" 27 1 0
"5262" 27 1 0
"5263" 27 1 0
"5264" 27 1 0
"5265" 27 0 0
"5266" 27 0 0
"5267" 27 0 0
"5268" 27 0 0
"5269" 27 0 0
"5270" 27 0 0
"5271" 27 0 0
"5272" 27 0 0
"5273" 27 0 1
"5274" 27 0 1
"5275" 27 0 1
"5276" 27 0 1
"5277" 27 1 0
"5278" 27 1 0
"5279" 27 1 0
"5280" 27 1 0
"5281" 27 0 0
"5282" 27 0 0
"5283" 27 0 0
"5284" 27 0 0
"5285" 27 1 0
"5286" 27 1 0
"5287" 27 1 0
"5288" 27 1 0
"5289" 27 1 0
"5290" 27 1 0
"5291" 27 1 0
"5292" 27 1 0
"5293" 27 0 0
"5294" 27 0 0
"5295" 27 0 0
"5296" 27 0 0
"5297" 27 0 0
"5298" 27 0 0
"5299" 27 0 0
"5300" 27 0 0
"5301" 27 0 0
"5302" 27 0 0
"5303" 27 0 0
"5304" 27 0 0
"5305" 27 0 0
"5306" 27 0 0
"5307" 27 0 0
"5308" 27 0 0
"5309" 27 1 0
"5310" 27 1 0
"5311" 27 1 0
"5312" 27 1 0
"5313" 27 0 0
"5314" 27 0 0
"5315" 27 0 0
"5316" 27 0 0
"5317" 27 1 0
"5318" 27 1 0
"5319" 27 1 0
"5320" 27 1 0
"5321" 27 0 0
"5322" 27 0 0
"5323" 27 0 0
"5324" 27 0 0
"5325" 27 0 0
"5326" 27 0 0
"5327" 27 0 0
"5328" 27 0 0
"5329" 27 0 0
"5330" 27 0 0
"5331" 27 0 0
"5332" 27 0 0
"5333" 27 0 0
"5334" 27 0 0
"5335" 27 0 0
"5336" 27 0 0
"5337" 27 1 0
"5338" 27 1 0
"5339" 27 1 0
"5340" 27 1 0
"5341" 27 0 0
"5342" 27 0 0
"5343" 27 0 0
"5344" 27 0 0
"5345" 27 0 0
"5346" 27 0 0
"5347" 27 0 0
"5348" 27 0 0
"5349" 27 0 0
"5350" 27 0 0
"5351" 27 0 0
"5352" 27 0 0
"5353" 27 1 0
"5354" 27 1 0
"5355" 27 1 0
"5356" 27 1 0
"5357" 27 1 0
"5358" 27 1 0
"5359" 27 1 0
"5360" 27 1 0
"5361" 27 0 0
"5362" 27 0 0
"5363" 27 0 0
"5364" 27 0 0
"5365" 27 1 1
"5366" 27 1 1
"5367" 27 1 1
"5368" 27 1 1
"5369" 27 0 0
"5370" 27 0 0
"5371" 27 0 0
"5372" 27 0 0
"5373" 27 1 0
"5374" 27 1 0
"5375" 27 1 0
"5376" 27 1 0
"5377" 27 1 0
"5378" 27 1 0
"5379" 27 1 0
"5380" 27 1 0
"5381" 27 0 0
"5382" 27 0 0
"5383" 27 0 0
"5384" 27 0 0
"5385" 27 0 0
"5386" 27 0 0
"5387" 27 0 0
"5388" 27 0 0
"5389" 27 0 0
"5390" 27 0 0
"5391" 27 0 0
"5392" 27 0 0
"5393" 27 1 0
"5394" 27 1 0
"5395" 27 1 0
"5396" 27 1 0
"5397" 27 1 0
"5398" 27 1 0
"5399" 27 1 0
"5400" 27 1 0
"5401" 28 1 0
"5402" 28 1 0
"5403" 28 1 0
"5404" 28 1 0
"5405" 28 0 0
"5406" 28 0 0
"5407" 28 0 0
"5408" 28 0 0
"5409" 28 0 0
"5410" 28 0 0
"5411" 28 0 0
"5412" 28 0 0
"5413" 28 1 0
"5414" 28 1 0
"5415" 28 1 0
"5416" 28 1 0
"5417" 28 1 0
"5418" 28 1 0
"5419" 28 1 0
"5420" 28 1 0
"5421" 28 0 0
"5422" 28 0 0
"5423" 28 0 0
"5424" 28 0 0
"5425" 28 0 0
"5426" 28 0 0
"5427" 28 0 0
"5428" 28 0 0
"5429" 28 0 0
"5430" 28 0 0
"5431" 28 0 0
"5432" 28 0 0
"5433" 28 0 0
"5434" 28 0 0
"5435" 28 0 0
"5436" 28 0 0
"5437" 28 0 0
"5438" 28 0 0
"5439" 28 0 0
"5440" 28 0 0
"5441" 28 0 0
"5442" 28 0 0
"5443" 28 0 0
"5444" 28 0 0
"5445" 28 0 0
"5446" 28 0 0
"5447" 28 0 0
"5448" 28 0 0
"5449" 28 1 0
"5450" 28 1 0
"5451" 28 1 0
"5452" 28 1 0
"5453" 28 1 0
"5454" 28 1 0
"5455" 28 1 0
"5456" 28 1 0
"5457" 28 1 0
"5458" 28 1 0
"5459" 28 1 0
"5460" 28 1 0
"5461" 28 1 0
"5462" 28 1 0
"5463" 28 1 0
"5464" 28 1 0
"5465" 28 1 0
"5466" 28 1 0
"5467" 28 1 0
"5468" 28 1 0
"5469" 28 1 0
"5470" 28 1 0
"5471" 28 1 0
"5472" 28 1 0
"5473" 28 0 0
"5474" 28 0 0
"5475" 28 0 0
"5476" 28 0 0
"5477" 28 1 0
"5478" 28 1 0
"5479" 28 1 0
"5480" 28 1 0
"5481" 28 1 0
"5482" 28 1 0
"5483" 28 1 0
"5484" 28 1 0
"5485" 28 0 0
"5486" 28 0 0
"5487" 28 0 0
"5488" 28 0 0
"5489" 28 1 0
"5490" 28 1 0
"5491" 28 1 0
"5492" 28 1 0
"5493" 28 1 0
"5494" 28 1 0
"5495" 28 1 0
"5496" 28 1 0
"5497" 28 0 0
"5498" 28 0 0
"5499" 28 0 0
"5500" 28 0 0
"5501" 28 0 0
"5502" 28 0 0
"5503" 28 0 0
"5504" 28 0 0
"5505" 28 1 0
"5506" 28 1 0
"5507" 28 1 0
"5508" 28 1 0
"5509" 28 0 0
"5510" 28 0 0
"5511" 28 0 0
"5512" 28 0 0
"5513" 28 0 0
"5514" 28 0 0
"5515" 28 0 0
"5516" 28 0 0
"5517" 28 1 0
"5518" 28 1 0
"5519" 28 1 0
"5520" 28 1 0
"5521" 28 0 0
"5522" 28 0 0
"5523" 28 0 0
"5524" 28 0 0
"5525" 28 1 0
"5526" 28 1 0
"5527" 28 1 0
"5528" 28 1 0
"5529" 28 1 0
"5530" 28 1 0
"5531" 28 1 0
"5532" 28 1 0
"5533" 28 1 0
"5534" 28 1 0
"5535" 28 1 0
"5536" 28 1 0
"5537" 28 1 0
"5538" 28 1 0
"5539" 28 1 0
"5540" 28 1 0
"5541" 28 1 0
"5542" 28 1 0
"5543" 28 1 0
"5544" 28 1 0
"5545" 28 1 0
"5546" 28 1 0
"5547" 28 1 0
"5548" 28 1 0
"5549" 28 1 0
"5550" 28 1 0
"5551" 28 1 0
"5552" 28 1 0
"5553" 28 0 0
"5554" 28 0 0
"5555" 28 0 0
"5556" 28 0 0
"5557" 28 0 0
"5558" 28 0 0
"5559" 28 0 0
"5560" 28 0 0
"5561" 28 0 0
"5562" 28 0 0
"5563" 28 0 0
"5564" 28 0 0
"5565" 28 0 0
"5566" 28 0 0
"5567" 28 0 0
"5568" 28 0 0
"5569" 28 0 0
"5570" 28 0 0
"5571" 28 0 0
"5572" 28 0 0
"5573" 28 1 0
"5574" 28 1 0
"5575" 28 1 0
"5576" 28 1 0
"5577" 28 0 0
"5578" 28 0 0
"5579" 28 0 0
"5580" 28 0 0
"5581" 28 1 0
"5582" 28 1 0
"5583" 28 1 0
"5584" 28 1 0
"5585" 28 0 0
"5586" 28 0 0
"5587" 28 0 0
"5588" 28 0 0
"5589" 28 0 0
"5590" 28 0 0
"5591" 28 0 0
"5592" 28 0 0
"5593" 28 0 0
"5594" 28 0 0
"5595" 28 0 0
"5596" 28 0 0
"5597" 28 1 0
"5598" 28 1 0
"5599" 28 1 0
"5600" 28 1 0
"5601" 29 1 0
"5602" 29 1 0
"5603" 29 1 0
"5604" 29 1 0
"5605" 29 0 0
"5606" 29 0 0
"5607" 29 0 0
"5608" 29 0 0
"5609" 29 0 1
"5610" 29 0 1
"5611" 29 0 1
"5612" 29 0 1
"5613" 29 0 0
"5614" 29 0 0
"5615" 29 0 0
"5616" 29 0 0
"5617" 29 0 0
"5618" 29 0 0
"5619" 29 0 0
"5620" 29 0 0
"5621" 29 0 0
"5622" 29 0 0
"5623" 29 0 0
"5624" 29 0 0
"5625" 29 0 0
"5626" 29 0 0
"5627" 29 0 0
"5628" 29 0 0
"5629" 29 1 0
"5630" 29 1 0
"5631" 29 1 0
"5632" 29 1 0
"5633" 29 0 0
"5634" 29 0 0
"5635" 29 0 0
"5636" 29 0 0
"5637" 29 1 0
"5638" 29 1 0
"5639" 29 1 0
"5640" 29 1 0
"5641" 29 0 0
"5642" 29 0 0
"5643" 29 0 0
"5644" 29 0 0
"5645" 29 1 0
"5646" 29 1 0
"5647" 29 1 0
"5648" 29 1 0
"5649" 29 0 0
"5650" 29 0 0
"5651" 29 0 0
"5652" 29 0 0
"5653" 29 0 0
"5654" 29 0 0
"5655" 29 0 0
"5656" 29 0 0
"5657" 29 1 0
"5658" 29 1 0
"5659" 29 1 0
"5660" 29 1 0
"5661" 29 0 0
"5662" 29 0 0
"5663" 29 0 0
"5664" 29 0 0
"5665" 29 1 0
"5666" 29 1 0
"5667" 29 1 0
"5668" 29 1 0
"5669" 29 1 0
"5670" 29 1 0
"5671" 29 1 0
"5672" 29 1 0
"5673" 29 1 0
"5674" 29 1 0
"5675" 29 1 0
"5676" 29 1 0
"5677" 29 1 0
"5678" 29 1 0
"5679" 29 1 0
"5680" 29 1 0
"5681" 29 1 0
"5682" 29 1 0
"5683" 29 1 0
"5684" 29 1 0
"5685" 29 0 0
"5686" 29 0 0
"5687" 29 0 0
"5688" 29 0 0
"5689" 29 1 0
"5690" 29 1 0
"5691" 29 1 0
"5692" 29 1 0
"5693" 29 0 0
"5694" 29 0 0
"5695" 29 0 0
"5696" 29 0 0
"5697" 29 1 0
"5698" 29 1 0
"5699" 29 1 0
"5700" 29 1 0
"5701" 29 1 0
"5702" 29 1 0
"5703" 29 1 0
"5704" 29 1 0
"5705" 29 1 0
"5706" 29 1 0
"5707" 29 1 0
"5708" 29 1 0
"5709" 29 1 0
"5710" 29 1 0
"5711" 29 1 0
"5712" 29 1 0
"5713" 29 0 0
"5714" 29 0 0
"5715" 29 0 0
"5716" 29 0 0
"5717" 29 0 0
"5718" 29 0 0
"5719" 29 0 0
"5720" 29 0 0
