"x1" "x2"
"5073" 0 0
"5074" 1 0
"5075" 0 0
"5076" 1 0
"5077" 1 0
"5078" 1 0
"5079" 0 0
"5080" 1 1
"5081" 1 0
"5082" 0 0
"5083" 1 1
"5084" 1 0
"5085" 0 1
"5086" 0 0
"5087" 0 0
"5088" 1 0
"5089" 1 0
"5090" 0 0
"5091" 0 0
"5092" 1 1
"5093" 0 0
"5094" 1 0
"5095" 0 0
"5096" 1 1
"5097" 1 0
"5098" 0 0
"5099" 0 0
"5100" 0 1
"5101" 0 0
"5102" 0 0
"5103" 0 0
"5104" 0 0
"5105" 0 1
"5106" 0 0
"5107" 0 1
"5108" 1 1
"5109" 0 0
"5110" 0 0
"5111" 0 0
"5112" 1 0
"5113" 1 0
"5114" 1 0
"5115" 0 1
"5116" 0 0
"5117" 1 1
"5118" 0 0
"5119" 1 0
"5120" 1 0
"5121" 0 0
"5122" 1 1
"5123" 0 0
"5124" 1 1
"5125" 0 0
"5126" 1 0
"5127" 0 0
"5128" 1 0
"5129" 0 0
"5130" 1 0
"5131" 1 0
"5132" 1 0
"5133" 0 0
"5134" 0 0
"5135" 1 0
"5136" 0 0
"5137" 1 0
"5138" 0 0
"5139" 0 0
"5140" 0 1
"5141" 0 1
"5142" 0 0
"5143" 0 0
"5144" 1 0
"5145" 1 1
"5146" 1 0
"5147" 1 0
"5148" 1 0
"5149" 1 0
"5150" 0 1
"5151" 0 1
"5152" 0 0
"5153" 1 0
"5154" 0 0
"5155" 1 0
"5156" 0 0
"5157" 0 0
"5158" 0 0
"5159" 1 0
"5160" 0 0
"5161" 0 0
"5162" 0 0
"5163" 1 1
"5164" 0 0
"5165" 1 0
"5166" 0 1
"5167" 0 1
"5168" 0 0
"5169" 1 0
"5170" 1 1
"5171" 0 0
"5172" 1 0
"5173" 0 0
"5174" 1 1
"5175" 1 0
"5176" 0 1
"5177" 1 0
"5178" 1 1
"5179" 1 0
"5180" 0 1
"5181" 0 0
"5182" 0 0
"5183" 0 0
"5184" 0 0
"5185" 1 0
"5186" 1 0
"5187" 0 0
"5188" 0 0
"5189" 0 0
"5190" 1 1
"5191" 1 1
"5192" 1 0
"5193" 1 1
"5194" 1 0
"5195" 0 0
"5196" 1 0
"5197" 0 0
"5198" 0 0
"5199" 0 0
"5200" 0 0
"5201" 0 0
"5202" 0 0
"5203" 0 0
"5204" 1 0
"5205" 0 0
"5206" 0 0
"5207" 0 0
"5208" 1 0
"5209" 0 1
"5210" 0 1
"5211" 0 0
"5212" 0 0
"5213" 1 0
"5214" 1 0
"5215" 0 1
"5216" 0 0
"5217" 1 0
"5218" 0 1
"5219" 0 0
"5220" 1 0
"5221" 1 0
"5222" 0 1
"5223" 1 1
"5224" 1 0
"5225" 1 0
"5226" 0 0
"5227" 0 1
"5228" 0 1
"5229" 0 0
"5230" 1 0
"5231" 1 0
"5232" 1 0
"5233" 1 0
"5234" 0 0
"5235" 0 0
"5236" 0 1
"5237" 1 0
"5238" 1 0
"5239" 1 0
"5240" 0 1
"5241" 0 0
"5242" 1 0
"5243" 1 0
"5244" 1 0
"5245" 0 0
"5246" 0 0
"5247" 1 0
"5248" 0 1
"5249" 0 1
"5250" 1 0
"5251" 1 0
"5252" 0 0
"5253" 0 1
"5254" 0 1
"5255" 0 0
"5256" 1 0
"5257" 0 0
"5258" 1 0
"5259" 1 1
"5260" 0 0
"5261" 0 1
"5262" 0 1
"5263" 1 1
"5264" 0 0
"5265" 0 0
"5266" 0 1
"5267" 1 0
"5268" 1 1
"5269" 1 0
"5270" 0 0
"5271" 0 0
"5272" 1 0
"5273" 0 1
"5274" 0 0
"5275" 0 0
"5276" 0 1
"5277" 0 0
"5278" 0 0
"5279" 0 1
"5280" 1 1
"5281" 0 1
"5282" 0 1
"5283" 1 0
"5284" 0 1
"5285" 1 1
"5286" 1 0
"5287" 0 0
"5288" 0 0
"5289" 0 0
"5290" 1 0
"5291" 0 1
"5292" 0 0
"5293" 1 0
"5294" 0 0
"5295" 0 0
"5296" 0 0
"5297" 0 0
"5298" 1 0
"5299" 0 0
"5300" 0 0
"5301" 1 0
"5302" 0 1
"5303" 0 0
"5304" 1 0
"5305" 0 0
"5306" 1 0
"5307" 0 1
"5308" 1 0
"5309" 0 1
"5310" 1 0
"5311" 0 0
"5312" 0 0
"5313" 0 0
"5314" 0 0
"5315" 0 0
"5316" 0 0
"5317" 0 0
"5318" 0 0
"5319" 0 0
"5320" 0 0
"5321" 1 0
"5322" 0 0
"5323" 0 0
"5324" 0 0
"5325" 0 0
"5326" 0 0
"5327" 0 0
"5328" 0 0
"5329" 0 0
"5330" 0 0
"5331" 1 0
"5332" 0 1
"5333" 0 1
"5334" 1 0
"5335" 0 0
"5336" 0 0
"5337" 0 0
"5338" 1 1
"5339" 1 1
"5340" 1 1
"5341" 0 0
"5342" 0 0
"5343" 0 0
"5344" 1 0
"5345" 1 0
"5346" 1 0
"5347" 1 1
"5348" 1 0
"5349" 1 1
"5350" 0 0
"5351" 1 0
"5352" 0 1
"5353" 0 0
"5354" 0 0
"5355" 0 0
"5356" 1 0
"5357" 0 0
"5358" 0 1
"5359" 1 1
"5360" 1 0
"5361" 1 0
"5362" 0 0
"5363" 0 0
"5364" 0 0
"5365" 1 0
"5366" 0 0
"5367" 1 0
"5368" 1 0
"5369" 1 0
"5370" 1 0
"5371" 1 0
"5372" 1 1
"5373" 0 0
"5374" 0 0
"5375" 1 0
"5376" 1 0
"5377" 0 1
"5378" 1 0
"5379" 0 0
"5380" 1 0
"5381" 0 0
"5382" 1 1
"5383" 0 0
"5384" 0 0
"5385" 0 0
"5386" 1 0
"5387" 1 1
"5388" 0 1
"5389" 0 1
"5390" 0 0
"5391" 1 0
"5392" 1 0
"5393" 1 0
"5394" 1 0
"5395" 1 0
"5396" 0 1
"5397" 1 0
"5398" 1 1
"5399" 1 0
"5400" 1 1
"5401" 1 0
"5402" 0 1
"5403" 0 0
"5404" 1 0
"5405" 0 0
"5406" 0 1
"5407" 0 1
"5408" 0 0
"5409" 0 0
"5410" 1 0
"5411" 0 1
"5412" 0 0
"5413" 1 0
"5414" 0 1
"5415" 1 1
"5416" 1 1
"5417" 1 0
"5418" 0 0
"5419" 0 0
"5420" 1 0
"5421" 0 0
"5422" 0 0
"5423" 0 0
"5424" 0 1
"5425" 1 0
"5426" 0 0
"5427" 1 1
"5428" 1 0
"5429" 1 1
"5430" 0 0
"5431" 0 0
"5432" 0 0
"5433" 1 0
"5434" 0 0
"5435" 0 0
"5436" 0 0
"5437" 1 0
"5438" 1 0
"5439" 1 0
"5440" 1 0
"5441" 0 0
"5442" 1 0
"5443" 0 0
"5444" 0 0
"5445" 0 0
"5446" 1 0
"5447" 0 0
"5448" 1 0
"5449" 1 0
"5450" 0 0
"5451" 1 0
"5452" 0 0
"5453" 1 0
"5454" 1 0
"5455" 1 0
"5456" 1 0
"5457" 0 0
"5458" 1 0
"5459" 0 0
"5460" 0 1
"5461" 0 1
"5462" 0 1
"5463" 0 0
"5464" 1 0
"5465" 0 0
"5466" 1 0
"5467" 1 0
"5468" 0 0
"5469" 1 0
"5470" 0 0
"5471" 0 0
"5472" 1 0
"5473" 0 0
"5474" 0 0
"5475" 0 1
"5476" 0 0
"5477" 0 0
"5478" 1 0
"5479" 0 0
"5480" 1 0
"5481" 0 0
"5482" 0 0
"5483" 1 0
"5484" 1 1
"5485" 1 0
"5486" 0 0
"5487" 0 0
"5488" 1 0
"5489" 1 0
"5490" 0 0
"5491" 0 0
"5492" 1 0
"5493" 1 0
"5494" 1 1
"5495" 0 0
"5496" 0 1
"5497" 0 0
"5498" 1 0
"5499" 1 0
"5500" 1 0
"5501" 0 1
"5502" 0 0
"5503" 1 0
"5504" 1 0
"5505" 1 0
"5506" 0 0
"5507" 0 0
"5508" 1 0
"5509" 1 0
"5510" 1 0
"5511" 1 0
"5512" 1 0
"5513" 0 0
"5514" 0 0
"5515" 0 0
"5516" 0 0
"5517" 0 1
"5518" 0 1
"5519" 0 1
"5520" 0 0
"5521" 0 0
"5522" 0 0
"5523" 0 0
"5524" 1 0
"5525" 1 0
"5526" 0 0
"5527" 0 0
"5528" 1 1
"5529" 0 0
"5530" 0 1
"5531" 0 0
"5532" 0 0
"5533" 1 0
"5534" 1 0
"5535" 1 0
"5536" 1 1
"5537" 1 1
"5538" 0 1
"5539" 0 1
"5540" 0 0
"5541" 0 0
"5542" 1 0
"5543" 0 0
"5544" 1 0
"5545" 0 0
"5546" 1 0
"5547" 1 0
"5548" 0 1
"5549" 0 0
"5550" 0 1
"5551" 0 1
"5552" 0 0
"5553" 0 0
"5554" 1 0
"5555" 1 0
"5556" 0 0
"5557" 0 0
"5558" 1 1
"5559" 0 1
"5560" 0 1
"5561" 0 0
"5562" 0 0
"5563" 1 1
"5564" 1 1
"5565" 1 0
"5566" 0 0
"5567" 0 0
"5568" 1 0
"5569" 0 0
"5570" 1 1
"5571" 0 0
"5572" 0 0
"5573" 0 0
"5574" 0 0
"5575" 0 1
"5576" 1 1
"5577" 0 1
"5578" 0 0
"5579" 1 1
"5580" 0 0
"5581" 1 0
"5582" 0 0
"5583" 1 0
"5584" 0 0
"5585" 0 0
"5586" 0 0
"5587" 1 0
"5588" 0 0
"5589" 1 0
"5590" 0 0
"5591" 0 0
"5592" 0 1
"5593" 1 0
"5594" 0 0
"5595" 1 0
"5596" 1 0
"5597" 0 0
"5598" 1 0
"5599" 0 0
"5600" 0 1
"5601" 1 0
"5602" 1 0
"5603" 0 0
"5604" 1 0
"5605" 0 0
"5606" 1 0
"5607" 1 0
"5608" 1 1
"5609" 1 0
"5610" 1 0
"5611" 0 0
"5612" 0 0
"5613" 0 0
"5614" 0 0
"5615" 0 0
"5616" 0 0
"5617" 0 0
"5618" 0 0
"5619" 1 0
"5620" 0 0
"5621" 1 0
"5622" 0 0
"5623" 0 0
"5624" 0 0
"5625" 0 0
"5626" 0 0
"5627" 0 0
"5628" 1 0
"5629" 0 1
"5630" 0 0
"5631" 1 0
"5632" 0 0
"5633" 1 0
"5634" 1 0
"5635" 1 1
"5636" 0 0
"5637" 1 0
"5638" 1 0
"5639" 1 0
"5640" 1 0
"5641" 1 0
"5642" 0 0
"5643" 0 0
"5644" 1 1
"5645" 0 0
"5646" 0 1
"5647" 1 0
"5648" 0 0
"5649" 1 0
"5650" 0 0
"5651" 0 0
"5652" 0 0
"5653" 0 0
"5654" 0 0
"5655" 0 0
"5656" 1 0
"5657" 1 0
"5658" 0 0
"5659" 0 0
"5660" 0 1
"5661" 1 0
"5662" 0 0
"5663" 0 0
"5664" 0 0
"5665" 0 0
"5666" 1 0
"5667" 1 0
"5668" 0 0
"5669" 1 0
"5670" 0 1
"5671" 1 0
"5672" 0 0
"5673" 0 0
"5674" 1 1
"5675" 0 0
"5676" 0 0
"5677" 0 1
"5678" 1 1
"5679" 0 0
"5680" 0 0
"5681" 0 0
"5682" 0 0
"5683" 0 0
"5684" 0 0
"5685" 0 1
"5686" 1 0
"5687" 1 0
"5688" 1 0
"5689" 0 0
"5690" 1 0
"5691" 0 0
"5692" 0 0
"5693" 1 0
"5694" 1 0
"5695" 1 1
"5696" 0 0
"5697" 1 1
"5698" 1 0
"5699" 1 1
"5700" 1 0
"5701" 1 0
"5702" 1 0
"5703" 1 0
"5704" 0 0
"5705" 0 0
"5706" 0 0
"5707" 1 0
"5708" 0 0
"5709" 0 1
"5710" 0 1
"5711" 0 0
"5712" 1 0
"5713" 1 0
"5714" 1 0
"5715" 1 0
"5716" 0 0
"5717" 0 0
"5718" 1 0
"5719" 0 0
"5720" 1 1
"5721" 0 0
"5722" 0 1
"5723" 0 0
"5724" 0 0
"5725" 1 1
"5726" 1 1
"5727" 0 0
"5728" 1 0
"5729" 0 0
"5730" 1 0
"5731" 0 0
"5732" 1 0
"5733" 1 0
"5734" 1 1
"5735" 1 0
"5736" 1 0
"5737" 0 0
"5738" 0 1
"5739" 1 0
"5740" 0 0
"5741" 0 0
"5742" 1 0
"5743" 0 0
"5744" 1 0
"5745" 0 0
"5746" 0 0
"5747" 0 0
"5748" 0 0
"5749" 0 1
"5750" 0 0
"5751" 1 0
"5752" 0 0
"5753" 0 0
"5754" 0 0
"5755" 0 0
"5756" 1 0
"5757" 1 1
"5758" 1 0
"5759" 0 0
"5760" 0 1
"5761" 0 1
"5762" 0 0
"5763" 0 0
"5764" 0 0
"5765" 1 0
"5766" 1 0
"5767" 1 0
"5768" 1 0
"5769" 1 1
"5770" 1 0
"5771" 0 1
"5772" 1 0
"5773" 1 0
"5774" 0 0
"5775" 1 0
"5776" 1 1
"5777" 0 0
"5778" 1 0
"5779" 1 0
"5780" 0 0
"5781" 0 0
"5782" 0 0
"5783" 0 0
"5784" 0 0
"5785" 0 0
"5786" 0 0
"5787" 0 0
"5788" 0 1
"5789" 1 1
"5790" 0 0
"5791" 0 0
"5792" 1 0
"5793" 0 0
"5794" 0 1
"5795" 0 1
"5796" 0 0
"5797" 0 0
"5798" 0 0
"5799" 0 0
"5800" 1 0
"5801" 1 0
"5802" 1 0
"5803" 0 0
"5804" 1 0
"5805" 1 0
"5806" 0 0
"5807" 1 0
"5808" 1 1
"5809" 0 0
"5810" 1 1
"5811" 1 0
"5812" 0 0
"5813" 1 0
"5814" 0 1
"5815" 0 0
"5816" 0 1
"5817" 0 0
"5818" 0 0
"5819" 0 0
"5820" 0 0
"5821" 0 1
"5822" 0 0
"5823" 0 0
"5824" 0 1
"5825" 1 1
"5826" 0 0
"5827" 0 0
"5828" 0 0
"5829" 1 0
"5830" 0 0
"5831" 1 1
"5832" 1 0
"5833" 0 1
"5834" 0 0
"5835" 1 0
"5836" 1 0
"5837" 0 0
"5838" 0 0
"5839" 1 0
"5840" 0 0
"5841" 1 1
"5842" 0 0
"5843" 0 0
"5844" 1 1
"5845" 0 0
"5846" 1 0
"5847" 1 0
"5848" 1 0
"5849" 1 1
"5850" 0 0
"5851" 1 1
"5852" 0 0
"5853" 0 0
"5854" 0 0
"5855" 1 1
"5856" 0 0
"5857" 1 0
"5858" 1 0
"5859" 0 0
"5860" 0 1
"5861" 1 0
"5862" 0 1
"5863" 1 0
"5864" 0 0
"5865" 0 1
"5866" 0 0
"5867" 1 0
"5868" 1 0
"5869" 0 0
"5870" 0 0
"5871" 1 0
"5872" 1 0
"5873" 1 0
"5874" 1 1
"5875" 1 0
"5876" 1 0
"5877" 0 0
"5878" 0 0
"5879" 1 1
"5880" 0 0
"5881" 1 0
"5882" 1 0
"5883" 1 0
"5884" 0 0
"5885" 1 0
"5886" 1 0
"5887" 1 0
"5888" 1 0
"5889" 0 0
"5890" 0 0
"5891" 0 0
"5892" 0 0
"5893" 1 1
"5894" 1 0
"5895" 1 0
"5896" 0 0
"5897" 0 0
"5898" 1 0
"5899" 0 0
"5900" 1 1
"5901" 1 0
"5902" 1 0
"5903" 1 0
"5904" 0 1
"5905" 0 1
"5906" 0 0
"5907" 0 0
"5908" 1 1
"5909" 1 0
"5910" 0 0
"5911" 0 0
"5912" 0 1
"5913" 1 1
"5914" 0 0
"5915" 1 0
"5916" 0 0
"5917" 0 0
"5918" 0 0
"5919" 0 0
"5920" 1 0
"5921" 1 0
"5922" 0 0
"5923" 1 1
"5924" 1 0
"5925" 1 0
"5926" 1 0
"5927" 1 0
"5928" 0 0
"5929" 0 0
"5930" 0 1
"5931" 1 0
"5932" 1 0
"5933" 0 0
"5934" 1 0
"5935" 1 1
"5936" 0 0
"5937" 1 0
"5938" 1 0
"5939" 0 0
"5940" 0 1
"5941" 1 0
"5942" 0 0
"5943" 1 0
"5944" 1 0
"5945" 1 0
"5946" 1 1
"5947" 1 1
"5948" 0 0
"5949" 0 0
"5950" 0 0
"5951" 0 0
"5952" 0 0
"5953" 0 0
"5954" 1 0
"5955" 1 0
"5956" 0 0
"5957" 0 0
"5958" 1 0
"5959" 0 0
"5960" 0 0
"5961" 0 0
"5962" 0 0
"5963" 0 0
"5964" 1 0
"5965" 1 0
"5966" 1 0
"5967" 0 0
"5968" 0 0
"5969" 1 1
"5970" 0 0
"5971" 0 0
"5972" 0 0
"5973" 0 0
"5974" 1 0
"5975" 0 0
"5976" 0 0
"5977" 1 0
"5978" 0 0
"5979" 1 0
"5980" 1 1
"5981" 0 0
"5982" 1 0
"5983" 0 0
"5984" 1 0
"5985" 0 0
"5986" 0 0
"5987" 1 0
"5988" 0 0
"5989" 0 1
"5990" 1 1
"5991" 1 0
"5992" 0 1
"5993" 0 0
"5994" 0 0
"5995" 1 0
"5996" 1 0
"5997" 1 0
"5998" 1 0
"5999" 1 1
"6000" 0 0
"6001" 0 0
"6002" 1 0
"6003" 0 1
"6004" 0 0
"6005" 0 0
"6006" 0 1
"6007" 1 1
"6008" 0 0
"6009" 0 0
"6010" 1 0
"6011" 1 0
"6012" 1 0
"6013" 0 0
"6014" 1 0
"6015" 0 0
"6016" 0 0
"6017" 1 0
"6018" 1 0
"6019" 1 0
"6020" 0 0
"6021" 1 0
"6022" 0 0
"6023" 0 1
"6024" 1 1
"6025" 0 0
"6026" 1 0
"6027" 1 0
"6028" 0 0
"6029" 1 0
"6030" 1 0
"6031" 1 0
"6032" 0 0
"6033" 0 0
"6034" 1 0
"6035" 1 0
"6036" 1 0
"6037" 0 0
"6038" 1 0
"6039" 1 0
"6040" 1 1
"6041" 1 0
"6042" 0 0
"6043" 0 0
"6044" 1 0
"6045" 0 0
"6046" 0 1
"6047" 0 0
"6048" 0 0
"6049" 0 0
"6050" 0 0
"6051" 1 0
"6052" 0 0
"6053" 1 1
"6054" 0 0
"6055" 1 1
"6056" 1 0
"6057" 1 1
"6058" 0 1
"6059" 0 0
"6060" 1 0
"6061" 0 0
"6062" 1 0
"6063" 0 1
"6064" 1 0
"6065" 1 0
"6066" 0 1
"6067" 1 0
"6068" 0 0
"6069" 1 0
"6070" 1 0
"6071" 1 0
"6072" 0 1
"6073" 1 1
"6074" 1 1
"6075" 0 0
"6076" 1 1
"6077" 1 1
"6078" 0 0
"6079" 1 0
"6080" 0 0
"6081" 1 0
"6082" 0 0
"6083" 1 0
"6084" 0 0
"6085" 0 0
"6086" 0 0
"6087" 1 0
"6088" 0 0
"6089" 0 0
"6090" 0 0
"6091" 1 0
"6092" 1 0
"6093" 0 0
"6094" 1 0
"6095" 1 0
"6096" 1 0
"6097" 1 1
"6098" 1 0
"6099" 0 0
"6100" 0 1
"6101" 0 0
"6102" 1 1
"6103" 0 0
"6104" 0 0
"6105" 0 0
"6106" 1 1
"6107" 1 0
"6108" 0 0
"6109" 0 0
"6110" 0 0
"6111" 0 0
"6112" 1 0
"6113" 1 1
"6114" 0 0
"6115" 1 0
"6116" 1 0
"6117" 0 0
"6118" 1 0
"6119" 0 0
"6120" 1 0
"6121" 0 0
"6122" 0 1
"6123" 1 0
"6124" 0 0
"6125" 0 0
"6126" 0 0
"6127" 0 0
"6128" 0 0
"6129" 0 0
"6130" 1 1
"6131" 1 0
"6132" 1 1
"6133" 0 0
"6134" 1 0
"6135" 1 0
"6136" 1 1
"6137" 1 1
"6138" 0 0
"6139" 1 0
"6140" 0 0
"6141" 0 0
"6142" 1 0
"6143" 0 0
"6144" 1 0
"6145" 1 0
"6146" 0 1
"6147" 1 0
"6148" 1 0
"6149" 1 1
"6150" 1 1
"6151" 0 0
"6152" 0 1
"6153" 0 0
"6154" 1 1
"6155" 1 0
"6156" 1 1
"6157" 0 0
"6158" 1 1
"6159" 0 0
"6160" 1 0
"6161" 0 0
"6162" 1 1
"6163" 1 0
"6164" 1 0
"6165" 0 0
"6166" 1 0
"6167" 0 0
"6168" 1 0
"6169" 1 0
"6170" 0 0
"6171" 0 0
"6172" 0 0
"6173" 0 0
"6174" 1 0
"6175" 1 0
"6176" 1 0
"6177" 0 0
"6178" 0 0
"6179" 1 1
"6180" 1 1
"6181" 1 0
"6182" 1 0
"6183" 0 0
"6184" 0 0
"6185" 1 0
"6186" 1 1
"6187" 1 0
"6188" 1 0
"6189" 0 1
"6190" 0 0
"6191" 0 0
"6192" 1 1
"6193" 0 0
"6194" 1 0
"6195" 0 0
"6196" 1 0
"6197" 1 0
"6198" 1 0
"6199" 1 0
"6200" 1 0
"6201" 1 0
"6202" 0 0
"6203" 0 1
"6204" 0 1
"6205" 0 0
"6206" 0 0
"6207" 0 0
"6208" 1 0
"6209" 1 1
"6210" 0 0
"6211" 1 0
"6212" 0 0
"6213" 0 0
"6214" 1 0
"6215" 0 0
"6216" 0 1
"6217" 0 0
"6218" 0 0
"6219" 0 0
"6220" 0 0
"6221" 0 0
"6222" 1 0
"6223" 1 1
"6224" 1 1
"6225" 1 0
"6226" 1 0
"6227" 0 0
"6228" 0 1
"6229" 1 1
"6230" 0 1
"6231" 1 1
"6232" 0 0
"6233" 1 1
"6234" 1 0
"6235" 1 0
"6236" 0 0
"6237" 1 1
"6238" 1 0
"6239" 0 0
"6240" 0 0
"6241" 0 0
"6242" 1 0
"6243" 0 1
"6244" 0 0
"6245" 1 0
"6246" 1 1
"6247" 0 1
"6248" 0 0
"6249" 1 1
"6250" 1 0
"6251" 0 0
"6252" 0 0
"6253" 1 1
"6254" 1 0
"6255" 0 0
"6256" 1 1
"6257" 1 0
"6258" 0 0
"6259" 0 0
"6260" 0 0
"6261" 1 1
"6262" 0 0
"6263" 0 0
"6264" 1 1
"6265" 0 0
"6266" 1 0
"6267" 0 0
"6268" 0 0
"6269" 0 0
"6270" 0 0
"6271" 1 0
"6272" 0 0
"6273" 0 0
"6274" 1 1
"6275" 1 1
"6276" 0 0
"6277" 1 1
"6278" 0 0
"6279" 1 1
"6280" 1 0
"6281" 1 0
"6282" 0 1
"6283" 0 0
"6284" 1 0
"6285" 1 0
"6286" 0 1
"6287" 0 0
"6288" 0 0
"6289" 1 0
"6290" 1 0
"6291" 0 0
"6292" 0 1
"6293" 1 0
"6294" 1 0
"6295" 0 1
"6296" 0 0
"6297" 0 0
"6298" 1 0
"6299" 0 0
"6300" 1 0
"6301" 0 0
"6302" 0 0
"6303" 1 1
"6304" 1 0
"6305" 0 0
"6306" 0 1
"6307" 1 0
"6308" 0 0
"6309" 1 0
"6310" 0 1
"6311" 0 0
"6312" 1 0
"6313" 0 0
"6314" 1 0
"6315" 0 0
"6316" 0 0
"6317" 0 0
"6318" 1 0
"6319" 1 0
"6320" 1 0
"6321" 0 0
"6322" 0 0
"6323" 0 0
"6324" 1 0
"6325" 0 1
"6326" 0 0
"6327" 0 0
"6328" 0 0
"6329" 1 0
"6330" 1 0
"6331" 1 1
"6332" 0 0
"6333" 1 0
"6334" 0 1
"6335" 1 1
"6336" 0 0
"6337" 0 1
"6338" 0 0
"6339" 0 0
"6340" 0 0
"6341" 0 0
"6342" 0 0
"6343" 0 0
"6344" 1 1
"6345" 0 0
"6346" 1 0
"6347" 1 0
"6348" 1 0
"6349" 0 0
"6350" 0 0
"6351" 1 0
"6352" 0 0
"6353" 0 0
"6354" 0 0
"6355" 1 1
"6356" 1 0
"6357" 1 0
"6358" 1 0
"6359" 1 1
"6360" 1 0
"6361" 0 0
"6362" 1 1
"6363" 0 1
"6364" 1 0
"6365" 1 0
"6366" 0 0
"6367" 0 0
"6368" 0 0
"6369" 1 1
"6370" 0 0
"6371" 1 0
"6372" 1 1
"6373" 0 1
"6374" 0 0
"6375" 0 0
"6376" 1 1
"6377" 1 0
"6378" 0 0
"6379" 1 0
"6380" 0 1
"6381" 1 0
"6382" 0 0
"6383" 0 0
"6384" 1 0
"6385" 1 0
"6386" 1 0
"6387" 1 0
"6388" 1 1
"6389" 0 1
"6390" 0 1
"6391" 1 0
"6392" 1 0
"6393" 0 0
"6394" 0 0
"6395" 1 0
"6396" 0 0
"6397" 0 0
"6398" 1 0
"6399" 0 0
"6400" 0 0
"6401" 0 0
"6402" 0 0
"6403" 1 0
"6404" 0 0
"6405" 0 0
"6406" 0 0
"6407" 0 0
"6408" 1 0
"6409" 0 0
"6410" 0 0
"6411" 1 0
"6412" 1 1
"6413" 1 1
"6414" 0 0
"6415" 0 0
"6416" 0 1
"6417" 0 1
"6418" 1 0
"6419" 1 0
"6420" 1 0
"6421" 0 0
"6422" 1 0
"6423" 0 0
"6424" 0 0
"6425" 0 0
"6426" 0 0
"6427" 0 1
"6428" 1 0
"6429" 1 0
"6430" 0 0
"6431" 0 0
"6432" 0 1
"6433" 1 1
"6434" 0 1
"6435" 1 0
"6436" 1 0
"6437" 0 0
"6438" 0 0
"6439" 1 0
"6440" 1 0
"6441" 1 0
"6442" 0 0
"6443" 0 0
"6444" 0 0
"6445" 1 0
"6446" 0 0
"6447" 0 1
"6448" 1 1
"6449" 0 1
"6450" 1 0
"6451" 1 0
"6452" 0 0
"6453" 0 0
"6454" 0 0
"6455" 1 0
"6456" 1 0
"6457" 0 0
"6458" 1 1
"6459" 1 0
"6460" 1 0
"6461" 1 0
"6462" 0 0
"6463" 1 0
"6464" 0 0
"6465" 0 0
"6466" 1 0
"6467" 1 1
"6468" 0 1
"6469" 1 0
"6470" 0 0
"6471" 1 0
"6472" 0 0
"6473" 1 0
"6474" 1 0
"6475" 1 0
"6476" 1 1
"6477" 0 0
"6478" 0 0
"6479" 1 0
"6480" 1 0
"6481" 1 0
"6482" 1 1
"6483" 1 0
"6484" 0 1
"6485" 0 0
"6486" 1 0
"6487" 1 1
"6488" 0 1
"6489" 1 0
"6490" 0 0
"6491" 0 1
"6492" 1 0
"6493" 0 0
"6494" 0 0
"6495" 0 1
"6496" 0 1
"6497" 0 0
"6498" 1 1
"6499" 1 1
"6500" 0 1
"6501" 1 0
"6502" 0 0
"6503" 1 0
"6504" 1 0
"6505" 1 0
"6506" 1 0
"6507" 1 0
"6508" 0 0
"6509" 0 0
"6510" 1 0
"6511" 0 0
"6512" 1 1
"6513" 1 0
"6514" 0 0
"6515" 0 0
"6516" 0 0
"6517" 0 0
"6518" 0 0
"6519" 1 0
"6520" 0 0
"6521" 0 0
"6522" 0 0
"6523" 1 0
"6524" 0 0
"6525" 0 0
"6526" 1 0
"6527" 0 0
"6528" 0 0
"6529" 0 1
"6530" 1 0
"6531" 0 0
"6532" 1 0
"6533" 0 1
"6534" 1 0
"6535" 0 0
"6536" 0 0
"6537" 0 0
"6538" 0 1
"6539" 1 0
"6540" 1 1
"6541" 0 0
"6542" 0 0
"6543" 0 0
"6544" 0 0
"6545" 0 0
"6546" 0 1
"6547" 0 0
"6548" 1 0
"6549" 1 0
"6550" 0 0
"6551" 1 0
"6552" 1 0
"6553" 0 0
"6554" 1 0
"6555" 0 0
"6556" 1 0
"6557" 0 1
"6558" 1 0
"6559" 1 0
"6560" 1 0
"6561" 1 1
"6562" 0 0
"6563" 1 1
"6564" 0 0
"6565" 1 0
"6566" 0 0
"6567" 1 1
"6568" 1 0
"6569" 0 0
"6570" 1 0
"6571" 1 0
"6572" 0 0
"6573" 0 0
"6574" 0 0
"6575" 0 0
"6576" 1 0
"6577" 0 0
"6578" 1 1
"6579" 0 0
"6580" 1 0
"6581" 0 1
"6582" 1 0
"6583" 0 0
"6584" 0 0
"6585" 0 0
"6586" 1 0
"6587" 0 0
"6588" 0 0
"6589" 0 1
"6590" 1 0
"6591" 0 0
"6592" 1 1
"6593" 1 0
"6594" 1 1
"6595" 0 0
"6596" 0 0
"6597" 0 1
"6598" 0 0
"6599" 0 1
"6600" 0 0
"6601" 1 0
"6602" 1 0
"6603" 1 0
"6604" 1 0
"6605" 1 1
"6606" 1 0
"6607" 1 0
"6608" 0 0
"6609" 1 0
"6610" 1 0
"6611" 0 1
"6612" 0 0
"6613" 1 0
"6614" 1 0
"6615" 0 1
"6616" 1 0
"6617" 1 1
"6618" 1 0
"6619" 0 0
"6620" 0 0
"6621" 0 1
"6622" 0 0
"6623" 1 0
"6624" 0 1
"6625" 1 1
"6626" 1 0
